"","tmean_percent_normal","max_depth_m","Predicted"
"2297",1.65945274285714,38.7183673469388,1.67281340153267
"2298",1.67693912857143,38.7183673469388,1.67281340153267
"2299",1.69442551428571,38.7183673469388,1.67281340153267
"2300",1.7119119,38.7183673469388,1.67281340153267
"2301",0.855079,39.5387755102041,1.52809234805063
"2302",0.872565385714286,39.5387755102041,1.52809234805063
"2303",0.890051771428572,39.5387755102041,1.52809234805063
"2304",0.907538157142857,39.5387755102041,1.52809234805063
"2305",0.925024542857143,39.5387755102041,1.52809234805063
"2306",0.942510928571429,39.5387755102041,1.52809234805063
"2307",0.959997314285714,39.5387755102041,1.52809234805063
"2308",0.9774837,39.5387755102041,1.52809234805063
"2309",0.994970085714286,39.5387755102041,1.58228241942188
"2310",1.01245647142857,39.5387755102041,1.59551135919501
"2311",1.02994285714286,39.5387755102041,1.59551135919501
"2312",1.04742924285714,39.5387755102041,1.59551135919501
"2313",1.06491562857143,39.5387755102041,1.59551135919501
"2314",1.08240201428571,39.5387755102041,1.59551135919501
"2315",1.0998884,39.5387755102041,1.59551135919501
"2316",1.11737478571429,39.5387755102041,1.59551135919501
"2317",1.13486117142857,39.5387755102041,1.61018942637807
"2318",1.15234755714286,39.5387755102041,1.72092983133111
"2319",1.16983394285714,39.5387755102041,1.84400881832989
"2320",1.18732032857143,39.5387755102041,1.84400881832989
"2321",1.20480671428571,39.5387755102041,1.94400927733938
"2322",1.2222931,39.5387755102041,1.94400927733938
"2323",1.23977948571429,39.5387755102041,1.94400927733938
"2324",1.25726587142857,39.5387755102041,1.94400927733938
"2325",1.27475225714286,39.5387755102041,1.94400927733938
"2326",1.29223864285714,39.5387755102041,1.94400927733938
"2327",1.30972502857143,39.5387755102041,1.94400927733938
"2328",1.32721141428571,39.5387755102041,1.94400927733938
"2329",1.3446978,39.5387755102041,1.94400927733938
"2330",1.36218418571429,39.5387755102041,1.94400927733938
"2331",1.37967057142857,39.5387755102041,1.94400927733938
"2332",1.39715695714286,39.5387755102041,1.94400927733938
"2333",1.41464334285714,39.5387755102041,1.99416732566339
"2334",1.43212972857143,39.5387755102041,1.96495480738514
"2335",1.44961611428571,39.5387755102041,1.93263288015366
"2336",1.4671025,39.5387755102041,1.78762673354132
"2337",1.48458888571429,39.5387755102041,1.82984451524647
"2338",1.50207527142857,39.5387755102041,1.82984451524647
"2339",1.51956165714286,39.5387755102041,1.75563392965111
"2340",1.53704804285714,39.5387755102041,1.67281340153267
"2341",1.55453442857143,39.5387755102041,1.67281340153267
"2342",1.57202081428571,39.5387755102041,1.67281340153267
"2343",1.5895072,39.5387755102041,1.67281340153267
"2344",1.60699358571429,39.5387755102041,1.67281340153267
"2345",1.62447997142857,39.5387755102041,1.67281340153267
"2346",1.64196635714286,39.5387755102041,1.67281340153267
