"","ppt_week","elevation_m","Predicted"
"593",23.178,3113.38775510204,1.58682180471622
"594",23.7298571428571,3113.38775510204,1.58682180471622
"595",24.2817142857143,3113.38775510204,1.58682180471622
"596",24.8335714285714,3113.38775510204,1.58682180471622
"597",25.3854285714286,3113.38775510204,1.58682180471622
"598",25.9372857142857,3113.38775510204,1.58682180471622
"599",26.4891428571429,3113.38775510204,1.58682180471622
"600",27.041,3113.38775510204,1.58682180471622
"601",0,3124.87755102041,1.64999474257869
"602",0.551857142857143,3124.87755102041,1.39866261627098
"603",1.10371428571429,3124.87755102041,1.34101760566726
"604",1.65557142857143,3124.87755102041,1.22015777470862
"605",2.20742857142857,3124.87755102041,1.49669504131313
"606",2.75928571428571,3124.87755102041,1.48713846837048
"607",3.31114285714286,3124.87755102041,1.48713846837048
"608",3.863,3124.87755102041,1.45702454624587
"609",4.41485714285714,3124.87755102041,1.4984887651164
"610",4.96671428571429,3124.87755102041,1.41804415284421
"611",5.51857142857143,3124.87755102041,1.38803655061008
"612",6.07042857142857,3124.87755102041,1.27457215525394
"613",6.62228571428571,3124.87755102041,1.21803598397862
"614",7.17414285714286,3124.87755102041,1.21803598397862
"615",7.726,3124.87755102041,1.23857637960358
"616",8.27785714285714,3124.87755102041,1.23857637960358
"617",8.82971428571429,3124.87755102041,1.1844119105358
"618",9.38157142857143,3124.87755102041,1.1171073910618
"619",9.93342857142857,3124.87755102041,1.1171073910618
"620",10.4852857142857,3124.87755102041,1.13283485415917
"621",11.0371428571429,3124.87755102041,1.13283485415917
"622",11.589,3124.87755102041,1.13283485415917
"623",12.1408571428571,3124.87755102041,1.13283485415917
"624",12.6927142857143,3124.87755102041,1.13283485415917
"625",13.2445714285714,3124.87755102041,1.13283485415917
"626",13.7964285714286,3124.87755102041,1.13283485415917
"627",14.3482857142857,3124.87755102041,1.25261764681166
"628",14.9001428571429,3124.87755102041,1.32118638196715
"629",15.452,3124.87755102041,1.32118638196715
"630",16.0038571428571,3124.87755102041,1.32118638196715
"631",16.5557142857143,3124.87755102041,1.38635946085689
"632",17.1075714285714,3124.87755102041,1.38635946085689
"633",17.6594285714286,3124.87755102041,1.46192786718591
"634",18.2112857142857,3124.87755102041,1.50652966757029
"635",18.7631428571429,3124.87755102041,1.58682180471622
"636",19.315,3124.87755102041,1.58682180471622
"637",19.8668571428571,3124.87755102041,1.58682180471622
"638",20.4187142857143,3124.87755102041,1.58682180471622
"639",20.9705714285714,3124.87755102041,1.58682180471622
"640",21.5224285714286,3124.87755102041,1.58682180471622
"641",22.0742857142857,3124.87755102041,1.58682180471622
"642",22.6261428571429,3124.87755102041,1.58682180471622
"643",23.178,3124.87755102041,1.58682180471622
"644",23.7298571428571,3124.87755102041,1.58682180471622
"645",24.2817142857143,3124.87755102041,1.58682180471622
"646",24.8335714285714,3124.87755102041,1.58682180471622
"647",25.3854285714286,3124.87755102041,1.58682180471622
"648",25.9372857142857,3124.87755102041,1.58682180471622
"649",26.4891428571429,3124.87755102041,1.58682180471622
"650",27.041,3124.87755102041,1.58682180471622
"651",0,3136.36734693878,1.64999474257869
"652",0.551857142857143,3136.36734693878,1.39866261627098
