"","tmean_day","lake_perc_area","Predicted"
"269",9.58671428571429,1.48102040816327,0.899439151487263
"270",9.80714285714286,1.48102040816327,0.924649452550568
"271",10.0275714285714,1.48102040816327,0.924649452550568
"272",10.248,1.48102040816327,0.924649452550568
"273",10.4684285714286,1.48102040816327,0.924649452550568
"274",10.6888571428571,1.48102040816327,0.924649452550568
"275",10.9092857142857,1.48102040816327,0.924649452550568
"276",11.1297142857143,1.48102040816327,0.954933634036063
"277",11.3501428571429,1.48102040816327,1.00741460587989
"278",11.5705714285714,1.48102040816327,1.02750002275294
"279",11.791,1.48102040816327,1.02750002275294
"280",12.0114285714286,1.48102040816327,1.02750002275294
"281",12.2318571428571,1.48102040816327,1.02750002275294
"282",12.4522857142857,1.48102040816327,1.02750002275294
"283",12.6727142857143,1.48102040816327,1.06974813415224
"284",12.8931428571429,1.48102040816327,1.06974813415224
"285",13.1135714285714,1.48102040816327,1.05892642579316
"286",13.334,1.48102040816327,0.961532368504316
"287",13.5544285714286,1.48102040816327,0.961532368504316
"288",13.7748571428571,1.48102040816327,0.961532368504316
"289",13.9952857142857,1.48102040816327,0.937399607192008
"290",14.2157142857143,1.48102040816327,0.937399607192008
"291",14.4361428571429,1.48102040816327,0.937399607192008
"292",14.6565714285714,1.48102040816327,0.937399607192008
"293",14.877,1.48102040816327,0.937399607192008
"294",15.0974285714286,1.48102040816327,0.937399607192008
"295",15.3178571428571,1.48102040816327,0.937399607192008
"296",15.5382857142857,1.48102040816327,0.937399607192008
"297",15.7587142857143,1.48102040816327,0.937399607192008
"298",15.9791428571429,1.48102040816327,0.937399607192008
"299",16.1995714285714,1.48102040816327,0.937399607192008
"300",16.42,1.48102040816327,0.937399607192008
"301",5.619,1.68122448979592,0.934782214658245
"302",5.83942857142857,1.68122448979592,0.934782214658245
"303",6.05985714285714,1.68122448979592,0.934782214658245
"304",6.28028571428571,1.68122448979592,0.934782214658245
"305",6.50071428571429,1.68122448979592,0.934782214658245
"306",6.72114285714286,1.68122448979592,0.934782214658245
"307",6.94157142857143,1.68122448979592,0.934782214658245
"308",7.162,1.68122448979592,0.934782214658245
"309",7.38242857142857,1.68122448979592,0.934782214658245
"310",7.60285714285714,1.68122448979592,0.934782214658245
"311",7.82328571428571,1.68122448979592,0.934782214658245
"312",8.04371428571429,1.68122448979592,0.934782214658245
"313",8.26414285714286,1.68122448979592,0.934782214658245
"314",8.48457142857143,1.68122448979592,0.934782214658245
"315",8.705,1.68122448979592,0.934782214658245
"316",8.92542857142857,1.68122448979592,0.934782214658245
"317",9.14585714285714,1.68122448979592,0.934782214658245
"318",9.36628571428571,1.68122448979592,0.934782214658245
"319",9.58671428571429,1.68122448979592,0.934782214658245
"320",9.80714285714286,1.68122448979592,0.95999251572155
"321",10.0275714285714,1.68122448979592,0.95999251572155
"322",10.248,1.68122448979592,0.95999251572155
"323",10.4684285714286,1.68122448979592,0.95999251572155
"324",10.6888571428571,1.68122448979592,0.95999251572155
"325",10.9092857142857,1.68122448979592,0.95999251572155
"326",11.1297142857143,1.68122448979592,0.990276697207044
"327",11.3501428571429,1.68122448979592,1.04275766905087
"328",11.5705714285714,1.68122448979592,1.06284308592392
"329",11.791,1.68122448979592,1.06284308592392
"330",12.0114285714286,1.68122448979592,1.06284308592392
"331",12.2318571428571,1.68122448979592,1.06284308592392
"332",12.4522857142857,1.68122448979592,1.06284308592392
"333",12.6727142857143,1.68122448979592,1.10509119732322
"334",12.8931428571429,1.68122448979592,1.10509119732322
"335",13.1135714285714,1.68122448979592,1.09426948896414
"336",13.334,1.68122448979592,0.996875431675297
"337",13.5544285714286,1.68122448979592,0.996875431675297
"338",13.7748571428571,1.68122448979592,0.996875431675297
"339",13.9952857142857,1.68122448979592,0.97274267036299
"340",14.2157142857143,1.68122448979592,0.97274267036299
"341",14.4361428571429,1.68122448979592,0.97274267036299
"342",14.6565714285714,1.68122448979592,0.97274267036299
"343",14.877,1.68122448979592,0.97274267036299
"344",15.0974285714286,1.68122448979592,0.97274267036299
"345",15.3178571428571,1.68122448979592,0.97274267036299
"346",15.5382857142857,1.68122448979592,0.97274267036299
"347",15.7587142857143,1.68122448979592,0.97274267036299
"348",15.9791428571429,1.68122448979592,0.97274267036299
"349",16.1995714285714,1.68122448979592,0.97274267036299
"350",16.42,1.68122448979592,0.97274267036299
"351",5.619,1.88142857142857,0.973517645687947
"352",5.83942857142857,1.88142857142857,0.973517645687947
"353",6.05985714285714,1.88142857142857,0.973517645687947
"354",6.28028571428571,1.88142857142857,0.973517645687947
"355",6.50071428571429,1.88142857142857,0.973517645687947
"356",6.72114285714286,1.88142857142857,0.973517645687947
"357",6.94157142857143,1.88142857142857,0.973517645687947
"358",7.162,1.88142857142857,0.973517645687947
"359",7.38242857142857,1.88142857142857,0.973517645687947
"360",7.60285714285714,1.88142857142857,0.973517645687947
"361",7.82328571428571,1.88142857142857,0.973517645687947
"362",8.04371428571429,1.88142857142857,0.973517645687947
"363",8.26414285714286,1.88142857142857,0.973517645687947
"364",8.48457142857143,1.88142857142857,0.973517645687947
"365",8.705,1.88142857142857,0.973517645687947
"366",8.92542857142857,1.88142857142857,0.973517645687947
"367",9.14585714285714,1.88142857142857,0.973517645687947
"368",9.36628571428571,1.88142857142857,0.973517645687947
"369",9.58671428571429,1.88142857142857,0.973517645687947
"370",9.80714285714286,1.88142857142857,0.998727946751252
"371",10.0275714285714,1.88142857142857,0.998727946751252
"372",10.248,1.88142857142857,0.998727946751252
"373",10.4684285714286,1.88142857142857,0.998727946751252
"374",10.6888571428571,1.88142857142857,0.998727946751252
"375",10.9092857142857,1.88142857142857,0.998727946751252
"376",11.1297142857143,1.88142857142857,1.02901212823675
"377",11.3501428571429,1.88142857142857,1.08149310008057
"378",11.5705714285714,1.88142857142857,1.10157851695362
"379",11.791,1.88142857142857,1.10157851695362
"380",12.0114285714286,1.88142857142857,1.10157851695362
"381",12.2318571428571,1.88142857142857,1.10157851695362
"382",12.4522857142857,1.88142857142857,1.10157851695362
"383",12.6727142857143,1.88142857142857,1.14382662835292
"384",12.8931428571429,1.88142857142857,1.14382662835292
"385",13.1135714285714,1.88142857142857,1.13300491999385
"386",13.334,1.88142857142857,1.035610862705
"387",13.5544285714286,1.88142857142857,1.035610862705
"388",13.7748571428571,1.88142857142857,1.035610862705
"389",13.9952857142857,1.88142857142857,1.01147810139269
"390",14.2157142857143,1.88142857142857,1.01147810139269
"391",14.4361428571429,1.88142857142857,1.01147810139269
"392",14.6565714285714,1.88142857142857,1.01147810139269
"393",14.877,1.88142857142857,1.01147810139269
"394",15.0974285714286,1.88142857142857,1.01147810139269
"395",15.3178571428571,1.88142857142857,1.01147810139269
"396",15.5382857142857,1.88142857142857,1.01147810139269
"397",15.7587142857143,1.88142857142857,1.01147810139269
"398",15.9791428571429,1.88142857142857,1.01147810139269
"399",16.1995714285714,1.88142857142857,1.01147810139269
"400",16.42,1.88142857142857,1.01147810139269
"401",5.619,2.08163265306122,1.06751747645328
"402",5.83942857142857,2.08163265306122,1.06751747645328
"403",6.05985714285714,2.08163265306122,1.06751747645328
"404",6.28028571428571,2.08163265306122,1.06751747645328
"405",6.50071428571429,2.08163265306122,1.06751747645328
"406",6.72114285714286,2.08163265306122,1.06751747645328
"407",6.94157142857143,2.08163265306122,1.06751747645328
"408",7.162,2.08163265306122,1.06751747645328
"409",7.38242857142857,2.08163265306122,1.06751747645328
"410",7.60285714285714,2.08163265306122,1.06751747645328
"411",7.82328571428571,2.08163265306122,1.06751747645328
"412",8.04371428571429,2.08163265306122,1.06751747645328
"413",8.26414285714286,2.08163265306122,1.06751747645328
"414",8.48457142857143,2.08163265306122,1.06751747645328
"415",8.705,2.08163265306122,1.06751747645328
"416",8.92542857142857,2.08163265306122,1.06751747645328
"417",9.14585714285714,2.08163265306122,1.06751747645328
"418",9.36628571428571,2.08163265306122,1.06751747645328
"419",9.58671428571429,2.08163265306122,1.06751747645328
"420",9.80714285714286,2.08163265306122,1.09272777751658
"421",10.0275714285714,2.08163265306122,1.09272777751658
"422",10.248,2.08163265306122,1.09272777751658
"423",10.4684285714286,2.08163265306122,1.09272777751658
"424",10.6888571428571,2.08163265306122,1.09272777751658
"425",10.9092857142857,2.08163265306122,1.09272777751658
